speed,rpm,tp,load,timing,area,acc_x,acc_y,acc_z,ethanol_fuel_level,coolant_temp,intake_manifold_pressure,afr,battery_voltage,fuel_level,mmcloud_time,cloud_index,latitude,longitude
39,1583,29,52,13,2039.765015,0.07,0.02,-0.05,,93,67,100,1361,83,659,0,-5.835411,-35.211765
40,1517,14,27,29,977.195007,-0.04,-0.06,0.03,,92,43,100,1378,100,666,0,-5.835294,-35.211792
39,1526,14,19,3,848.540039,-0.05,-0.10,-0.05,,91,31,100,1379,96,655,0,-5.835217,-35.211807
37,1509,13,22,0,828.654968,0.01,-0.04,-0.03,,91,24,100,1467,100,653,0,-5.835109,-35.211838
35,1509,14,24,0,858.155029,0.09,0.08,-0.09,,90,27,100,1547,100,645,0,-5.835043,-35.211853
35,1565,21,32,18,1227.775024,0.04,0.03,-0.02,,90,52,100,1436,96,670,0,-5.834944,-35.211872
36,1534,23,48,19,1610.280029,0.32,0.19,0.03,,89,61,100,1353,100,659,0,-5.834875,-35.211887
37,1525,21,36,25,1323.125000,0.03,-0.01,0.01,,89,60,100,1372,100,661,0,-5.834768,-35.211903
37,1523,20,35,25,1268.280029,-0.28,-0.19,0.06,,89,57,100,1384,94,1015,0,-5.834696,-35.211918
38,1534,21,37,25,1362.750000,0.23,0.07,-0.03,,89,59,100,1387,89,650,0,-5.834586,-35.211933
39,1522,21,34,25,1322.030029,-0.03,-0.02,-0.02,,89,60,100,1375,100,669,0,-5.834511,-35.211945
39,1534,21,38,24,1399.089966,-0.03,-0.05,0.05,,90,60,100,1385,96,644,0,-5.834399,-35.211960
40,1526,21,37,25,1396.010010,0.16,0.11,-0.02,,90,60,100,1374,97,642,0,-5.834322,-35.211967
41,1542,22,40,23,1515.510010,0.18,0.08,-0.04,,90,60,100,1374,96,667,0,-5.834203,-35.211975
42,1522,21,37,25,1430.689941,0.06,0.02,0.01,,90,60,100,1371,100,669,0,-5.834121,-35.211983
43,1521,21,35,26,1412.190063,-0.06,-0.10,0.04,,91,60,100,1378,100,717,0,-5.833999,-35.211990
44,1514,19,30,28,1263.180054,0,-0.06,0.02,,91,59,100,1379,100,977,0,-5.833913,-35.211990
44,1516,17,29,30,1173.839966,0.05,-0.02,-0.02,,91,53,100,1379,100,641,0,-5.833781,-35.212002
44,1512,15,25,26,1039.140015,0.02,-0.04,-0.06,,91,42,100,1364,100,626,0,-5.833692,-35.212009
45,1523,15,25,24,1058.049927,0.03,-0.01,0.01,,92,41,100,1372,100,641,0,-5.833557,-35.212013
45,1527,14,21,29,965.910034,0.07,0.07,-0.03,,92,37,100,1376,97,648,0,-5.833467,-35.212013
45,1526,14,21,27,965.579956,-0.01,0.04,0.03,,92,35,100,1374,89,651,0,-5.833333,-35.212009
46,1544,13,18,11,910.080017,-0.04,0.01,0.01,,93,32,100,1376,100,673,0,-5.833243,-35.212006
45,1501,12,18,0,850.815002,-0.04,-0.05,-0.03,,93,23,100,1460,94,653,0,-5.833108,-35.212002
44,1532,14,21,0,952.899963,-0.01,0.01,-0.04,,93,25,100,1571,92,628,0,-5.833021,-35.211990
43,1546,14,22,0,957.450012,-0.04,-0.03,-0.01,,94,26,100,1571,92,635,0,-5.832894,-35.211983
42,1531,14,22,0,937.920044,-0.06,-0.07,-0.03,,94,25,100,1565,100,959,0,-5.832811,-35.211975
41,1520,14,22,0,919.799988,-0.11,-0.08,-0.06,,94,25,100,1576,96,650,0,-5.832691,-35.211967
38,1504,14,23,0,885.720032,-0.06,-0.05,-0.05,,94,25,100,1564,100,649,0,-5.832617,-35.211960
36,1519,14,23,0,861.104980,-0.02,-0.01,-0.04,,94,25,100,1568,96,648,0,-5.832509,-35.211948
34,1524,14,23,0,833.339966,-0.04,-0.05,0.02,,94,25,100,1572,97,639,0,-5.832443,-35.211941
32,1527,14,24,0,819.559998,-0.04,-0.03,-0.01,,93,25,100,1568,97,631,0,-5.832350,-35.211926
31,1530,16,22,18,829.450012,0.02,-0.01,0,,93,32,100,1506,97,637,0,-5.832290,-35.211910
30,1525,15,24,29,816.750000,0.06,0.02,-0.01,,92,42,100,1390,100,1060,0,-5.832201,-35.211895
30,1525,14,20,30,731.250000,0.03,0.06,0.02,,92,34,100,1354,97,649,0,-5.832140,-35.211884
30,1523,14,20,15,730.749939,-0.06,-0.10,0.01,,92,34,100,1368,97,1154,0,-5.832052,-35.211864
29,1506,14,20,0,711.969971,0.01,0.01,-0.03,,91,33,100,1416,97,655,0,-5.831967,-35.211845
28,1646,17,22,28,836.500000,0.08,0.07,0.01,,91,39,100,1356,100,668,0,-5.831913,-35.211826
28,1664,18,23,26,883.319946,0.04,0.01,0,,90,44,100,1374,100,641,0,-5.831832,-35.211803
28,1681,20,27,28,1012.274963,0.02,-0.04,0.03,,90,56,100,1371,100,663,0,-5.831777,-35.211792
29,1535,21,34,25,1145.025024,0.06,-0.01,0.01,,89,59,100,1370,100,713,0,-5.831693,-35.211769
30,1528,22,39,22,1286.160034,0.08,0.03,0.03,,89,60,100,1370,100,657,0,-5.831635,-35.211746
31,1541,22,37,23,1271.939941,0.01,0.04,0.05,,89,60,100,1378,97,650,0,-5.831545,-35.211723
32,1522,23,45,20,1471.469971,0.07,0.01,0.03,,89,61,100,1380,100,644,0,-5.831483,-35.211704
34,1530,23,49,18,1589.449951,0.06,0.03,0.03,,89,62,100,1383,100,660,0,-5.831387,-35.211678
35,1530,24,52,18,1709.550049,0.13,0.01,0.04,,90,63,100,1372,100,659,0,-5.831321,-35.211651
37,1545,27,50,13,1846.574951,0.12,0.04,-0.05,,90,66,100,1381,100,661,0,-5.831218,-35.211620
38,1517,22,49,14,1616.895020,0.03,-0.06,0,,90,62,100,1379,100,643,0,-5.831147,-35.211597
38,1500,22,41,24,1461.500000,0.03,-0.03,0.03,,90,61,100,1374,100,626,0,-5.831037,-35.211559
40,1534,21,38,24,1417.260010,0.02,-0.11,-0.01,,91,61,100,1379,100,630,0,-5.830963,-35.211536
40,1528,20,33,28,1287.719971,0.03,0.03,0.03,,91,60,100,1381,100,624,0,-5.830849,-35.211494
40,1519,20,33,28,1284.435059,0.02,0.04,0.02,,91,60,100,1359,97,639,0,-5.830772,-35.211472
41,1529,21,36,26,1397.165039,0.01,0.04,0.03,,92,59,100,1383,96,626,0,-5.830658,-35.211433
42,1531,20,32,29,1306.469971,-0.02,-0.01,0.03,,92,59,100,1371,100,636,0,-5.830581,-35.211399
43,1535,19,31,30,1270.950073,0.05,-0.02,0,,92,59,100,1383,97,646,0,-5.830462,-35.211349
44,1500,13,25,29,966,0.02,-0.03,0,,93,40,100,1383,100,669,0,-5.830380,-35.211311
45,1513,14,22,28,975.854980,-0.01,-0.07,0.01,,93,37,100,1365,100,639,0,-5.830255,-35.211273
45,1547,13,19,29,911.040039,0.01,-0.07,0,,93,34,100,1368,100,668,0,-5.830169,-35.211243
45,1482,12,20,0,871.650024,-0.07,-0.03,-0.03,,94,28,100,1439,100,663,0,-5.830047,-35.211201
43,1538,14,20,0,925.469971,-0.07,-0.03,-0.03,,94,26,100,1564,96,657,0,-5.829973,-35.211163
39,1504,14,22,0,885.720032,-0.12,-0.01,-0.10,,94,25,100,1575,94,646,0,-5.829869,-35.211117
34,1509,14,22,0,814.520020,-0.13,0.13,-0.09,,94,25,100,1575,86,669,0,-5.829810,-35.211082
28,1506,14,24,0,755.559998,-0.09,0.20,-0.08,,95,25,100,1576,77,664,0,-5.829738,-35.211033
25,1186,15,37,-31,832.659973,-0.07,0.20,-0.01,,94,37,100,1459,80,646,0,-5.829703,-35.210995
23,1127,14,35,-27,732.830017,-0.06,0.26,-0.01,,94,34,100,1363,83,653,0,-5.829672,-35.210934
23,1762,22,31,0,1069.739990,0.06,0.28,0.02,,94,54,100,1357,86,658,0,-5.829666,-35.210888
25,2276,89,51,-3,4246.879883,0.19,0.10,0.09,,94,93,100,1369,89,651,1,-5.829677,-35.210819
33,2453,32,69,5,2883.030029,0.22,0.19,0.16,,94,120,100,1381,100,651,1,-5.829693,-35.210758
39,2436,89,75,5,6461.520020,0.31,0,0.12,,93,133,100,1379,100,644,2,-5.829725,-35.210655
42,1793,30,53,11,2276.675049,0.14,0.16,-0.02,,93,76,100,1381,100,662,1,-5.829749,-35.210575
44,1438,12,31,28,989.250000,-0.08,0.02,-0.02,,92,45,100,1381,82,642,0,-5.829789,-35.210457
40,1522,12,23,0,857.430054,-0.08,-0.02,-0.05,,92,33,100,1436,83,641,0,-5.829814,-35.210384
38,1524,14,22,0,877.200012,-0.04,0.17,-0.03,,92,26,100,1547,94,624,0,-5.829854,-35.210281
37,1548,16,23,29,944.400024,0.05,0.09,-0.01,,92,42,100,1439,92,640,0,-5.829881,-35.210213
36,1514,15,22,26,874.059998,0.12,0.07,0,,92,37,100,1359,93,624,0,-5.829924,-35.210114
36,1516,16,26,25,965.960022,-0.16,0.07,0.03,,92,44,100,1361,97,632,0,-5.829952,-35.210045
35,1518,18,32,26,1111.530029,-0.07,0,0.09,,92,54,100,1373,100,624,0,-5.829997,-35.209949
35,1525,17,31,28,1064.250000,-0.06,-0.20,-0.02,,92,54,100,1390,100,629,0,-5.830022,-35.209888
35,1520,17,30,27,1046.500000,-0.05,-0.04,-0.03,,92,51,100,1383,94,636,0,-5.830061,-35.209793
35,1517,17,30,29,1045.525024,-0.01,-0.01,0.01,,92,51,100,1389,100,627,0,-5.830086,-35.209724
35,1519,15,26,26,920.794983,0.11,-0.20,-0.11,,92,41,100,1374,100,624,0,-5.830120,-35.209625
34,1530,14,24,28,849.699951,0,-0.13,0.01,,92,40,100,1379,92,654,0,-5.830143,-35.209564
34,1527,13,21,28,777.424988,-0.03,-0.10,0.07,,92,36,100,1381,97,651,0,-5.830178,-35.209469
34,1523,14,21,28,803.825012,0.03,0.03,-0.03,,92,35,100,1383,100,660,0,-5.830202,-35.209408
34,1535,13,20,28,765.450012,0.23,0.05,-0.04,,92,34,100,1378,100,667,0,-5.830236,-35.209312
33,1522,15,24,24,861.270020,0.02,-0.13,-0.01,,92,40,100,1378,100,660,0,-5.830256,-35.209248
34,1530,19,29,29,1080.449951,0.18,0.25,0.02,,92,55,100,1373,100,1930,0,-5.830286,-35.209152
34,1526,21,33,28,1214.709961,0.07,0.06,0.03,,92,59,100,1375,97,658,0,-5.830308,-35.209087
35,1512,14,29,31,931.839966,0.03,-0.02,-0.01,,92,47,100,1382,96,658,0,-5.830343,-35.208992
35,1524,14,20,-2,804.099976,0.03,0.06,0.02,,92,30,100,1373,94,653,0,-5.830366,-35.208927
32,1484,13,23,0,765.599976,-0.10,0.13,0,,92,24,100,1478,91,637,0,-5.830400,-35.208839
28,1488,14,23,0,736.440002,-0.06,-0.08,-0.16,,92,26,100,1564,91,644,0,-5.830420,-35.208782
23,1178,15,36,-29,790.009949,-0.03,0.12,-0.12,,92,37,100,1459,87,665,0,-5.830445,-35.208721
17,1135,14,34,-28,646.424988,-0.02,-0.10,0.02,,92,33,100,1365,92,645,0,-5.830456,-35.208687
15,1397,20,33,-6,815.280029,0.05,0.02,0.03,,92,44,100,1360,97,668,0,-5.830473,-35.208645
17,2065,29,37,10,1340.550049,0.25,0.13,0.03,,92,70,100,1370,100,803,0,-5.830483,-35.208611
21,2019,83,39,15,3095.700195,0.34,0.21,0,,92,76,100,1372,100,668,1,-5.830503,-35.208561
25,1847,89,49,12,3976.389893,0.08,0.07,0.08,,92,77,100,1380,100,650,1,-5.830519,-35.208515
28,1532,24,58,13,1690.760010,0.13,0.04,0.03,,92,65,100,1374,97,659,0,-5.830545,-35.208439
29,1509,20,40,21,1210.604980,-0.01,-0.12,-0.04,,92,53,100,1378,100,673,0,-5.830564,-35.208393
30,1509,13,25,31,772.474976,0.06,0.01,0.01,,92,43,100,1382,97,652,0,-5.830592,-35.208313
30,1500,14,20,8,725,0.05,0.16,0.04,,92,30,100,1375,94,664,0,-5.830611,-35.208256
28,1489,14,20,0,693.359985,-0.01,0.05,0.05,,92,33,100,1409,97,722,0,-5.830637,-35.208176
27,1600,18,26,21,901,-0.19,-0.17,0.07,,92,40,100,1383,97,660,0,-5.830655,-35.208130
27,1718,18,23,26,879.500000,0.18,0.10,0,,92,49,100,1357,97,812,0,-5.830680,-35.208061
27,1683,20,28,26,1012.824951,0.01,-0.11,0,,92,55,100,1373,100,656,0,-5.830693,-35.208015
29,1565,22,38,23,1261.275024,-0.01,-0.03,-0.01,,92,60,100,1374,97,633,0,-5.830721,-35.207939
30,1529,23,43,22,1397.584961,0,-0.06,0.02,,92,61,100,1376,100,651,0,-5.830742,-35.207890
31,1530,22,43,22,1380.099976,0.07,0.09,-0.01,,92,61,100,1378,100,659,0,-5.830771,-35.207809
33,1518,21,40,24,1320.570068,-0.05,-0.10,0.05,,92,60,100,1378,100,911,0,-5.830793,-35.207748
33,1512,20,33,30,1158.959961,0.01,-0.11,0.03,,92,60,100,1372,100,660,0,-5.830828,-35.207661
33,1520,14,23,28,817.599976,0.04,0,0,,92,37,100,1374,100,660,0,-5.830851,-35.207600
32,1527,15,23,25,832.424988,0.03,-0.07,-0.02,,92,37,100,1369,100,653,0,-5.830892,-35.207508
32,1524,15,21,28,801.359985,-0.08,-0.03,0.07,,92,37,100,1379,100,930,0,-5.830916,-35.207447
31,1511,16,23,23,839.969971,-0.05,0.03,-0.04,,92,39,100,1379,100,668,0,-5.830951,-35.207363
31,1545,20,29,27,1063.500000,-0.05,0.02,0.13,,92,54,100,1376,100,656,0,-5.830974,-35.207302
30,1528,16,27,29,891.479919,0.09,0.09,0.04,,92,50,100,1376,100,641,0,-5.831002,-35.207226
29,1508,16,27,25,870.240051,0.07,-0.03,-0.02,,92,44,100,1368,100,668,0,-5.831023,-35.207165
29,1517,16,25,26,841.589966,-0.02,-0.10,0.03,,92,41,100,1379,100,630,0,-5.831055,-35.207085
28,1519,18,29,24,945.915039,-0.01,-0.02,0,,92,49,100,1373,100,631,0,-5.831073,-35.207031
27,1522,18,29,28,930.159973,0.01,0.04,0.07,,92,54,100,1379,97,624,0,-5.831101,-35.206955
26,1538,20,32,28,1026.020020,0.02,0.03,0.02,,92,59,100,1379,100,628,0,-5.831119,-35.206905
25,1511,18,29,28,893.969971,0.04,0.02,-0.03,,92,56,100,1371,97,791,0,-5.831144,-35.206833
25,1537,21,32,26,1036.545044,0.05,0.02,0.04,,92,59,100,1360,100,637,0,-5.831160,-35.206783
24,1534,22,36,23,1120.200073,0.03,0,0.04,,92,60,100,1371,100,645,0,-5.831184,-35.206715
24,1524,21,38,27,1123.439941,0.03,0.01,0,,92,60,100,1374,100,664,0,-5.831200,-35.206673
23,1496,15,26,26,734.020020,0.02,-0.02,0.01,,92,41,100,1376,100,654,0,-5.831225,-35.206604
22,1522,16,24,24,718.060059,0.05,0,0,,92,40,100,1363,100,666,0,-5.831239,-35.206558
20,1519,16,25,24,701.774963,0.01,0.03,0.04,,92,42,100,1374,100,656,0,-5.831260,-35.206505
20,1550,21,34,19,985.500000,0.06,0.01,0.05,,92,56,100,1374,100,655,0,-5.831274,-35.206463
20,1512,21,40,21,1083.599976,0.12,0.09,0.03,,92,60,100,1365,100,646,0,-5.831295,-35.206413
20,1499,21,38,24,1043.709961,0.08,0.05,0.06,,92,60,100,1372,100,1003,0,-5.831311,-35.206371
20,1518,20,34,25,949.859985,0.04,-0.02,0.04,,92,60,100,1378,100,664,0,-5.831333,-35.206318
19,1501,20,33,28,910.259949,0.03,-0.03,0.04,,92,59,100,1361,100,645,0,-5.831348,-35.206280
18,1487,13,25,29,599.205017,0,-0.08,-0.02,,92,38,100,1371,100,642,0,-5.831369,-35.206223
17,1614,15,22,27,607.229980,0.04,-0.05,0.02,,92,40,100,1370,100,646,0,-5.831383,-35.206196
15,1580,13,20,32,504,0.04,-0.04,0,,92,38,100,1369,100,663,0,-5.831402,-35.206154
13,1458,12,21,14,451.860016,-0.07,-0.07,-0.02,,92,32,100,1363,100,641,0,-5.831413,-35.206123
9,1223,16,31,-18,564.599976,-0.07,-0.02,-0.06,,92,38,100,1371,100,643,0,-5.831426,-35.206097
3,1003,19,57,-14,870.899963,0.01,-0.04,0.01,,92,52,100,1354,96,838,0,-5.831429,-35.206089
2,1007,18,59,-13,856.135010,0.08,-0.05,0.06,,92,50,100,1354,100,664,0,-5.831433,-35.206081
3,977,18,60,-12,874.755066,0.07,-0.05,0.06,,92,51,100,1356,100,671,0,-5.831436,-35.206078
3,999,18,59,-12,867.690002,0.06,-0.05,0.05,,92,51,100,1336,100,652,0,-5.831440,-35.206062
4,968,18,60,-14,885.760010,0.08,-0.05,0.05,,92,51,100,1342,100,648,0,-5.831443,-35.206055
5,1304,20,53,10,958.159973,0.10,-0.06,0.07,,92,59,100,1337,100,636,0,-5.831448,-35.206043
6,1125,15,42,9,630,0.07,-0.05,0.04,,92,43,100,1343,100,670,0,-5.831453,-35.206032
6,1002,15,39,7,562.950012,0.05,-0.08,0.02,,92,35,100,1334,100,638,0,-5.831461,-35.206013
6,1022,17,51,-13,775.770020,0.05,-0.08,0.05,,92,48,100,1337,100,655,0,-5.831466,-35.206001
6,981,18,55,-12,848.205017,0.07,-0.08,0.03,,92,50,100,1334,100,637,0,-5.831473,-35.205982
5,988,19,60,6,938.600037,0.07,-0.09,0.07,,92,54,100,1336,100,628,0,-5.831477,-35.205975
7,1436,29,61,12,1474.239990,0.15,-0.09,0.09,,93,67,100,1334,100,638,0,-5.831486,-35.205956
13,2292,89,56,9,3861.239990,0.26,-0.09,0.18,,93,98,100,1337,100,650,1,-5.831497,-35.205936
19,2305,89,49,11,3809.700195,0.14,-0.05,0.10,,93,94,100,1332,100,661,1,-5.831520,-35.205883
24,2143,89,52,13,4196.340332,0.09,-0.09,0.01,,93,92,100,1332,100,668,1,-5.831537,-35.205841
26,1990,89,66,11,5009.400391,0.16,-0.06,0.10,,93,96,100,1338,100,661,2,-5.831561,-35.205772
29,2155,89,58,9,4808.925293,0.07,-0.04,0.15,,93,98,100,1346,100,647,2,-5.831580,-35.205715
34,2358,89,58,12,5178.679688,0.18,-0.02,0.10,,93,106,100,1353,100,649,2,-5.831614,-35.205627
37,2253,89,55,13,5130.379883,0.08,-0.07,0.08,,93,99,100,1353,100,651,2,-5.831641,-35.205559
39,2172,32,47,15,2309.959961,0.02,-0.05,0.10,,93,84,100,1353,100,663,1,-5.831681,-35.205452
40,2284,89,49,13,4976.879883,0.11,-0.02,0.06,,93,90,100,1359,100,650,2,-5.831705,-35.205379
41,2204,89,47,9,4885.760254,0.12,0.01,0.09,,93,89,100,1353,100,632,2,-5.831744,-35.205265
44,2477,89,63,7,6086.694824,0.16,0,0.09,,93,120,100,1353,100,634,2,-5.831773,-35.205185
47,2338,65,64,4,4905.089844,0.10,-0.02,0.11,,94,113,100,1353,100,628,2,-5.831822,-35.205055
51,2577,36,81,7,4076.820068,0.10,-0.01,0.08,,94,123,100,1339,100,640,1,-5.831858,-35.204964
53,2327,30,65,11,3142.929932,0.04,0,0.10,,94,110,100,1363,100,631,1,-5.831914,-35.204815
55,2296,32,51,14,2912.879883,0.04,0.01,0.07,,94,94,100,1359,100,640,1,-5.831955,-35.204716
56,2278,89,50,15,5924.339844,0.02,-0.03,0.03,,94,94,100,1358,100,632,2,-5.832015,-35.204559
57,1817,19,23,11,1486.799927,0.08,0.05,0.02,,95,49,100,1356,96,636,0,-5.832055,-35.204456
57,2165,33,40,16,2650.524902,0.05,0.02,0.02,,95,75,100,1364,100,640,1,-5.832116,-35.204296
58,1855,23,36,14,1952.849976,-0.01,-0.01,0.05,,95,63,100,1353,100,636,0,-5.832157,-35.204189
58,1869,23,31,15,1855.205078,-0.13,-0.05,0.14,,95,57,100,1363,97,631,0,-5.832220,-35.204025
60,1955,25,34,14,2093.850098,-0.02,-0.04,-0.04,,95,66,100,1353,100,655,0,-5.832263,-35.203915
61,1416,23,60,13,2248.179932,0.01,0.01,0.05,,95,62,100,1358,96,678,1,-5.832326,-35.203747
62,1585,12,18,35,1114,-0.06,0.02,-0.01,,95,39,100,1357,96,663,0,-5.832369,-35.203632
59,1505,12,16,0,1014.375000,-0.11,0.03,-0.08,,95,20,100,1417,83,647,0,-5.832432,-35.203465
57,1541,13,18,0,1065.375000,-0.08,0,-0.01,,95,24,100,1545,89,651,0,-5.832473,-35.203362
56,1528,13,20,0,1074.640015,-0.09,0.07,0.02,,94,24,100,1565,87,805,0,-5.832536,-35.203209
56,1628,30,38,11,2175.159912,0.02,0.12,-0.01,,94,62,100,1465,91,643,1,-5.832583,-35.203102
59,2355,89,63,5,6865.550293,0.14,0.16,0.07,,94,105,100,1342,92,630,2,-5.832671,-35.202953
65,2401,31,68,7,3658.165039,0.14,0.07,0.04,,93,113,100,1349,91,633,1,-5.832742,-35.202847
68,2244,30,60,7,3356.159912,0.05,0.02,0.08,,93,100,100,1353,94,631,1,-5.832861,-35.202686
72,2372,24,67,8,3316.539795,0.07,0.09,0.02,,92,102,100,1372,94,641,1,-5.832946,-35.202576
73,1840,22,58,33,2646.200195,-0.03,0,-0.02,,92,62,100,1365,96,629,1,-5.833079,-35.202404
72,1501,11,15,-21,1131.434937,-0.04,-0.03,-0.09,,92,25,100,1372,94,666,0,-5.833168,-35.202290
69,1614,13,14,0,1209.309937,-0.02,0.02,-0.04,,92,22,100,1500,100,653,0,-5.833295,-35.202126
68,1587,13,16,0,1212.540039,-0.02,0.04,-0.01,,91,22,100,1570,91,664,0,-5.833376,-35.202015
67,1551,12,17,0,1155.420044,0,0.04,-0.01,,92,21,100,1575,92,647,0,-5.833497,-35.201859
65,1550,12,16,0,1113.750000,-0.07,0.04,0.01,,92,21,100,1569,92,654,0,-5.833576,-35.201759
63,1565,12,17,0,1106,-0.01,0.03,0.01,,92,21,100,1572,97,660,0,-5.833691,-35.201607
62,1555,12,16,0,1074.449951,-0.01,0.04,-0.02,,92,21,100,1574,89,665,0,-5.833766,-35.201511
60,1528,12,18,0,1063.919922,-0.14,-0.02,-0.04,,92,21,100,1575,92,652,0,-5.833876,-35.201366
53,1449,13,21,0,1017.130005,-0.38,0.03,-0.21,,92,22,100,1568,91,637,0,-5.833943,-35.201279
38,1569,13,20,0,832.010010,-0.36,0.01,-0.21,,92,24,100,1567,82,664,0,-5.834018,-35.201183
24,1243,15,27,-36,699.465027,-0.17,0.03,-0.10,,92,32,100,1512,84,950,0,-5.834052,-35.201145
19,1138,14,34,-25,672.570007,-0.09,0.01,0.08,,92,32,100,1390,100,658,0,-5.834088,-35.201096
19,1815,20,26,16,858.375000,0.06,0.08,0.03,,92,49,100,1354,89,662,0,-5.834111,-35.201069
20,1982,32,40,7,1554.599976,0.12,0.04,0.05,,92,73,100,1364,100,641,0,-5.834146,-35.201023
24,1900,89,51,8,4050,0.13,0.04,0.08,,92,81,100,1374,100,648,1,-5.834188,-35.200970
29,1960,89,55,9,4561.200195,0.11,0.05,0.06,,91,88,100,1357,100,661,2,-5.834222,-35.200920
34,2025,89,59,10,5080.125000,0.12,0.04,0.12,,91,91,100,1372,100,666,2,-5.834281,-35.200844
38,2215,89,59,11,5390.774902,0.14,0.06,0.07,,91,103,100,1383,100,659,2,-5.834326,-35.200783
43,2200,89,62,10,5827.500000,0.13,0.08,0.07,,91,105,100,1379,100,640,2,-5.834403,-35.200687
49,2389,89,74,5,6942.734863,0.13,-0.01,0.11,,90,130,100,1370,100,640,2,-5.834463,-35.200611
55,2465,89,80,4,7671.375000,0.16,-0.03,0.07,,90,133,100,1375,100,638,2,-5.834564,-35.200489
60,2509,89,80,3,7986.300293,0.14,0.03,0.08,,91,137,100,1378,100,510,2,-5.834634,-35.200394
65,2576,89,85,2,8607,0.14,0.07,0.11,,91,146,100,1368,100,495,2,-5.834750,-35.200241
70,2512,35,78,3,4448.879883,0.04,0,0.14,,91,129,100,1378,100,651,1,-5.834834,-35.200130
75,2544,89,78,3,8754.660156,0.13,0.03,0.03,,92,136,100,1371,100,510,2,-5.834968,-35.199959
79,2544,30,73,1,4213.439941,0.03,-0.01,0.09,,92,122,100,1381,100,662,1,-5.835062,-35.199837
83,2528,88,77,3,9062.400391,0.04,-0.04,0.07,,93,136,100,1371,100,505,2,-5.835210,-35.199638
87,2434,39,63,5,4750.500000,0.09,0.03,0.05,,94,118,100,1376,97,668,2,-5.835314,-35.199505
91,2624,59,78,12,7202.779785,0.08,0.01,0.03,,95,128,100,1364,100,653,2,-5.835479,-35.199291
94,2282,32,56,8,4111.500000,0.09,0.05,-0.03,,95,97,100,1372,100,641,1,-5.835593,-35.199142
96,2146,27,45,15,3416.430176,0.06,0.03,-0.06,,95,74,100,1364,100,652,1,-5.835766,-35.198921
97,1897,17,47,37,2589.839844,-0.04,-0.01,-0.02,,95,64,100,1378,96,664,1,-5.835883,-35.198769
96,1845,12,10,0,1613.850098,0.02,0.04,-0.05,,95,20,100,1406,97,665,0,-5.836058,-35.198540
94,1855,12,10,0,1588.599976,-0.05,0.04,-0.07,,94,19,100,1530,91,658,0,-5.836172,-35.198391
89,1751,12,12,0,1490.255127,-0.14,0.09,-0.09,,94,19,100,1572,92,653,0,-5.836333,-35.198181
82,1608,12,13,0,1333.800049,-0.09,0.03,-0.06,,93,20,100,1579,80,659,0,-5.836433,-35.198048
78,1631,12,13,0,1288.104980,-0.13,0.07,-0.05,,92,20,100,1571,82,656,0,-5.836574,-35.197868
71,1565,12,15,0,1188.949951,-0.18,0.15,-0.05,,92,20,100,1560,72,738,0,-5.836664,-35.197754
64,1553,12,16,0,1101.199951,-0.22,0.16,-0.12,,91,20,100,1571,77,801,0,-5.836793,-35.197613
53,1499,13,18,0,993.644958,-0.28,0.05,-0.16,,90,21,100,1565,80,658,0,-5.836870,-35.197536
41,1515,13,18,0,830.424988,-0.26,0.04,-0.17,,90,21,100,1565,80,645,0,-5.836964,-35.197453
29,1485,12,19,0,644.400024,-0.29,0.01,-0.16,,89,21,100,1536,80,667,0,-5.837010,-35.197411
18,1159,14,34,-23,665.340027,-0.11,0.03,-0.01,,89,32,100,1425,80,643,0,-5.837056,-35.197376
16,1530,18,27,-3,715.950012,0.03,0,0.01,,89,36,100,1359,82,638,0,-5.837079,-35.197361
17,1909,25,34,8,1124.295044,0.09,0.01,0.07,,89,60,100,1362,100,625,0,-5.837119,-35.197327
20,2049,33,39,8,1577.955078,0.11,0.01,0.08,,89,74,100,1374,100,630,0,-5.837151,-35.197308
24,1996,89,45,11,3759.120117,0.11,0.02,0.09,,89,79,100,1371,100,624,1,-5.837209,-35.197266
28,1911,89,56,7,4540.620117,0.11,0.03,0.08,,89,85,100,1383,100,631,2,-5.837254,-35.197231
32,1976,89,57,9,4839.820312,0.20,0.06,0.02,,89,88,100,1382,100,639,2,-5.837332,-35.197182
37,2223,89,60,9,5394.654785,0.14,0.03,0.07,,90,102,100,1379,100,659,2,-5.837391,-35.197136
42,2266,89,66,7,6029.640137,0.09,-0.01,0.12,,90,113,100,1382,100,650,2,-5.837492,-35.197063
47,2296,89,69,8,6493.680176,0.13,0.02,0.08,,90,118,100,1382,100,646,2,-5.837568,-35.197014
52,2316,89,70,8,6841.760254,0.15,0.03,0.08,,91,120,100,1363,100,662,2,-5.837695,-35.196922
57,2277,28,67,9,3147.739990,0.07,0.02,0.08,,92,104,100,1383,100,672,1,-5.837786,-35.196865
60,2293,84,65,8,6683.125000,0.08,0.01,0.05,,92,114,100,1381,100,666,2,-5.837933,-35.196758
64,2331,89,67,8,7356.304688,0.13,0.03,0.06,,93,116,100,1383,100,502,2,-5.838037,-35.196690
68,2280,89,67,8,7546.500000,0.06,0.01,0.05,,93,115,100,1383,100,502,2,-5.838202,-35.196571
71,2301,33,62,15,3724.665039,0.10,0,0.02,,94,100,80,1385,100,674,1,-5.838316,-35.196491
72,1785,32,59,12,3265.175049,0,0,0,,95,78,100,1369,100,658,1,-5.838491,-35.196373
